Valor nulo: -9999.9	
Fecha (GMT)	Salinidad(psu)
2020 01 24 16	34.347
2020 01 24 17	34.347
2020 01 24 18	34.347
2020 01 24 19	34.347
2020 01 24 20	34.347
2020 01 24 21	34.347
2020 01 24 22	34.347
2020 01 24 23	34.347
2020 01 25 00	33.919
2020 01 25 01	33.919
2020 01 25 02	33.919
2020 01 25 03	33.919
2020 01 25 04	33.919
2020 01 25 05	33.919
2020 01 25 06	33.919
2020 01 25 07	33.919
2020 01 25 08	33.919
2020 01 25 09	33.919
2020 01 25 10	33.919
2020 01 25 11	33.919
2020 01 25 12	33.919
2020 01 25 13	33.919
2020 01 25 14	33.919
2020 01 25 15	33.919
2020 01 25 16	33.919
2020 01 25 17	33.919
2020 01 25 18	33.919
2020 01 25 19	33.919
2020 01 25 20	33.919
2020 01 25 21	33.919
2020 01 25 22	33.919
2020 01 25 23	33.919
2020 01 26 00	33.758
2020 01 26 01	33.758
2020 01 26 02	33.758
2020 01 26 03	33.758
2020 01 26 04	33.758
2020 01 26 05	33.758
2020 01 26 06	33.758
2020 01 26 07	33.758
2020 01 26 08	33.758
2020 01 26 09	33.758
2020 01 26 10	33.758
2020 01 26 11	33.758
2020 01 26 12	33.758
2020 01 26 13	33.758
2020 01 26 14	33.758
2020 01 26 15	33.758
2020 01 26 16	33.758
2020 01 26 17	33.758
2020 01 26 18	33.758
2020 01 26 19	33.758
2020 01 26 20	33.758
2020 01 26 21	33.758
2020 01 26 22	33.758
2020 01 26 23	33.758
2020 01 27 00	34.493
2020 01 27 01	34.493
2020 01 27 02	34.493
2020 01 27 03	34.493
2020 01 27 04	34.493
2020 01 27 05	34.493
2020 01 27 06	34.493
2020 01 27 07	34.493
2020 01 27 08	34.493
2020 01 27 09	34.493
2020 01 27 10	34.493
2020 01 27 11	34.493
2020 01 27 12	34.493
2020 01 27 13	34.493
2020 01 27 14	34.493
2020 01 27 15	34.493
2020 01 27 16	34.493
2020 01 27 17	34.493
2020 01 27 18	34.493
2020 01 27 19	34.493
2020 01 27 20	34.493
2020 01 27 21	34.493
2020 01 27 22	34.493
2020 01 27 23	34.493
2020 01 28 00	34.476
2020 01 28 01	34.476
2020 01 28 02	34.476
2020 01 28 03	34.476
2020 01 28 04	34.476
2020 01 28 05	34.476
2020 01 28 06	34.476
2020 01 28 07	34.476
2020 01 28 08	34.476
2020 01 28 09	34.476
2020 01 28 10	34.476
2020 01 28 11	34.476
2020 01 28 12	34.476
2020 01 28 13	34.476
2020 01 28 14	34.476
2020 01 28 15	34.476
2020 01 28 16	34.476
2020 01 28 17	34.476
2020 01 28 18	34.476
2020 01 28 19	34.476
2020 01 28 20	34.476
2020 01 28 21	34.476
2020 01 28 22	34.476
2020 01 28 23	34.476
2020 01 29 00	34.153
2020 01 29 01	34.153
2020 01 29 02	34.153
2020 01 29 03	34.153
2020 01 29 04	34.153
2020 01 29 05	34.153
2020 01 29 06	34.153
2020 01 29 07	34.153
2020 01 29 08	34.153
2020 01 29 09	34.153
2020 01 29 10	34.153
2020 01 29 11	34.153
2020 01 29 12	34.153
2020 01 29 13	34.153
2020 01 29 14	34.153
2020 01 29 15	34.153
2020 01 29 16	34.153
2020 01 29 17	34.153
2020 01 29 18	34.153
2020 01 29 19	34.153
2020 01 29 20	34.153
2020 01 29 21	34.153
2020 01 29 22	34.153
2020 01 29 23	34.153
2020 01 30 00	33.812
2020 01 30 01	33.812
2020 01 30 02	33.812
2020 01 30 03	33.812
2020 01 30 04	33.812
2020 01 30 05	33.812
2020 01 30 06	33.812
2020 01 30 07	33.812
2020 01 30 08	33.812
2020 01 30 09	33.812
2020 01 30 10	33.812
2020 01 30 11	33.812
2020 01 30 12	33.812
2020 01 30 13	33.812
2020 01 30 14	33.812
2020 01 30 15	33.812
2020 01 30 16	33.812
2020 01 30 17	33.812
2020 01 30 18	33.812
2020 01 30 19	33.812
2020 01 30 20	33.812
2020 01 30 21	33.812
2020 01 30 22	33.812
2020 01 30 23	33.812
2020 01 31 00	33.752
2020 01 31 01	33.752
2020 01 31 02	33.752
2020 01 31 03	33.752
2020 01 31 04	33.752
2020 01 31 05	33.752
2020 01 31 06	33.752
2020 01 31 07	33.752
2020 01 31 08	33.752
2020 01 31 09	33.752
2020 01 31 10	33.752
2020 01 31 11	33.752
2020 01 31 12	33.752
2020 01 31 13	33.752
2020 01 31 14	33.752
2020 01 31 15	33.752
2020 01 31 16	33.752
2020 01 31 17	33.752
2020 01 31 18	33.752
2020 01 31 19	33.752
2020 01 31 20	33.752
2020 01 31 21	33.752
2020 01 31 22	33.752
2020 01 31 23	33.752
2020 02 01 00	33.971
2020 02 01 01	33.971
2020 02 01 02	33.971
2020 02 01 03	33.971
2020 02 01 04	33.971
2020 02 01 05	33.971
2020 02 01 06	33.971
2020 02 01 07	33.971
2020 02 01 08	33.971
2020 02 01 09	33.971
2020 02 01 10	33.971
2020 02 01 11	33.971
2020 02 01 12	33.971
2020 02 01 13	33.971
2020 02 01 14	33.971
2020 02 01 15	33.971
2020 02 01 16	33.971
2020 02 01 17	33.971
2020 02 01 18	33.971
2020 02 01 19	33.971
2020 02 01 20	33.971
2020 02 01 21	33.971
2020 02 01 22	33.971
2020 02 01 23	33.971
2020 02 02 00	34.206
2020 02 02 01	34.206
2020 02 02 02	34.206
2020 02 02 03	34.206
2020 02 02 04	34.206
2020 02 02 05	34.206
2020 02 02 06	34.206
2020 02 02 07	34.206
2020 02 02 08	34.206
2020 02 02 09	34.206
2020 02 02 10	34.206
2020 02 02 11	34.206
2020 02 02 12	34.206
2020 02 02 13	34.206
2020 02 02 14	34.206
2020 02 02 15	34.206
2020 02 02 16	34.206
2020 02 02 17	34.206
2020 02 02 18	34.206
2020 02 02 19	34.206
2020 02 02 20	34.206
2020 02 02 21	34.206
2020 02 02 22	34.206
2020 02 02 23	34.206
2020 02 03 00	33.706
2020 02 03 01	33.706
2020 02 03 02	33.706
2020 02 03 03	33.706
2020 02 03 04	33.706
2020 02 03 05	33.706
2020 02 03 06	33.706
2020 02 03 07	33.706
2020 02 03 08	33.706
2020 02 03 09	33.706
2020 02 03 10	33.706
2020 02 03 11	33.706
2020 02 03 12	33.706
2020 02 03 13	33.706
2020 02 03 14	33.706
2020 02 03 15	33.706
2020 02 03 16	33.706
2020 02 03 17	33.706
2020 02 03 18	33.706
2020 02 03 19	33.706
2020 02 03 20	33.706
2020 02 03 21	33.706
2020 02 03 22	33.706
2020 02 03 23	33.706
2020 02 04 00	33.542
2020 02 04 01	33.542
2020 02 04 02	33.542
2020 02 04 03	33.542
2020 02 04 04	33.542
2020 02 04 05	33.542
2020 02 04 06	33.542
2020 02 04 07	33.542
2020 02 04 08	33.542
2020 02 04 09	33.542
2020 02 04 10	33.542
2020 02 04 11	33.542
2020 02 04 12	33.542
2020 02 04 13	33.542
2020 02 04 14	33.542
2020 02 04 15	33.542
2020 02 04 16	33.542
2020 02 04 17	33.542
2020 02 04 18	33.542
2020 02 04 19	33.542
2020 02 04 20	33.542
2020 02 04 21	33.542
2020 02 04 22	33.542
2020 02 04 23	33.542
2020 02 05 00	34.275
2020 02 05 01	34.275
2020 02 05 02	34.275
2020 02 05 03	34.275
2020 02 05 04	34.275
2020 02 05 05	34.275
2020 02 05 06	34.275
2020 02 05 07	34.275
2020 02 05 08	34.275
2020 02 05 09	34.275
2020 02 05 10	34.275
2020 02 05 11	34.275
2020 02 05 12	34.275
2020 02 05 13	34.275
2020 02 05 14	34.275
2020 02 05 15	34.275
2020 02 05 16	34.275
2020 02 05 17	34.275
2020 02 05 18	34.275
2020 02 05 19	34.275
2020 02 05 20	34.275
2020 02 05 21	34.275
2020 02 05 22	34.275
2020 02 05 23	34.275
2020 02 06 00	35.02
2020 02 06 01	35.02
2020 02 06 02	35.02
2020 02 06 03	35.02
2020 02 06 04	35.02
2020 02 06 05	35.02
2020 02 06 06	35.02
2020 02 06 07	35.02
2020 02 06 08	35.02
2020 02 06 09	35.02
2020 02 06 10	35.02
2020 02 06 11	35.02
2020 02 06 12	35.02
2020 02 06 13	35.02
2020 02 06 14	35.02
2020 02 06 15	35.02
2020 02 06 16	35.02
2020 02 06 17	35.02
2020 02 06 18	35.02
2020 02 06 19	35.02
2020 02 06 20	35.02
2020 02 06 21	35.02
2020 02 06 22	35.02
2020 02 06 23	35.02
2020 02 07 00	34.44
2020 02 07 01	34.44
2020 02 07 02	34.44
2020 02 07 03	34.44
2020 02 07 04	34.44
2020 02 07 05	34.44
2020 02 07 06	34.44
2020 02 07 07	34.44
2020 02 07 08	34.44
2020 02 07 09	34.44
2020 02 07 10	34.44
2020 02 07 11	34.44
2020 02 07 12	34.44
2020 02 07 13	34.44
2020 02 07 14	34.44
2020 02 07 15	34.44
2020 02 07 16	34.44
2020 02 07 17	34.44
2020 02 07 18	34.44
2020 02 07 19	34.44
2020 02 07 20	34.44
2020 02 07 21	34.44
2020 02 07 22	34.44
2020 02 07 23	34.44
2020 02 08 00	33.996
2020 02 08 01	33.996
2020 02 08 02	33.996
2020 02 08 03	33.996
2020 02 08 04	33.996
2020 02 08 05	33.996
2020 02 08 06	33.996
2020 02 08 07	33.996
2020 02 08 08	33.996
2020 02 08 09	33.996
2020 02 08 10	33.996
2020 02 08 11	33.996
2020 02 08 12	33.996
2020 02 08 13	33.996
2020 02 08 14	33.996
2020 02 08 15	33.996
2020 02 08 16	33.996
2020 02 08 17	33.996
2020 02 08 18	33.996
2020 02 08 19	33.996
2020 02 08 20	33.996
2020 02 08 21	33.996
2020 02 08 22	33.996
2020 02 08 23	33.996
2020 02 09 00	33.845
2020 02 09 01	33.845
2020 02 09 02	33.845
2020 02 09 03	33.845
2020 02 09 04	33.845
2020 02 09 05	33.845
2020 02 09 06	33.845
2020 02 09 07	33.845
2020 02 09 08	33.845
2020 02 09 09	33.845
2020 02 09 10	33.845
2020 02 09 11	33.845
2020 02 09 12	33.845
2020 02 09 13	33.845
2020 02 09 14	33.845
2020 02 09 15	33.845
2020 02 09 16	33.845
2020 02 09 17	33.845
2020 02 09 18	33.845
2020 02 09 19	33.845
2020 02 09 20	33.845
2020 02 09 21	33.845
2020 02 09 22	33.845
2020 02 09 23	33.845
2020 02 10 00	33.488
2020 02 10 01	33.488
2020 02 10 02	33.488
2020 02 10 03	33.488
2020 02 10 04	33.488
2020 02 10 05	33.488
2020 02 10 06	33.488
2020 02 10 07	33.488
2020 02 10 08	33.488
2020 02 10 09	33.488
2020 02 10 10	33.488
2020 02 10 11	33.488
2020 02 10 12	33.488
2020 02 10 13	33.488
2020 02 10 14	33.488
2020 02 10 15	33.488
2020 02 10 16	33.488
2020 02 10 17	33.488
2020 02 10 18	33.488
2020 02 10 19	33.488
2020 02 10 20	33.488
2020 02 10 21	33.488
2020 02 10 22	33.488
2020 02 10 23	33.488
2020 02 11 00	33.495
2020 02 11 01	33.495
2020 02 11 02	33.495
2020 02 11 03	33.495
2020 02 11 04	33.495
2020 02 11 05	33.495
2020 02 11 06	33.495
2020 02 11 07	33.495
2020 02 11 08	33.495
2020 02 11 09	33.495
2020 02 11 10	33.495
2020 02 11 11	33.495
2020 02 11 12	33.495
2020 02 11 13	33.495
2020 02 11 14	33.495
2020 02 11 15	33.495
2020 02 11 16	33.495
2020 02 11 17	33.495
2020 02 11 18	33.495
2020 02 11 19	33.495
2020 02 11 20	33.495
2020 02 11 21	33.495
2020 02 11 22	33.495
2020 02 11 23	33.495
2020 02 12 00	33.615
2020 02 12 01	33.615
2020 02 12 02	33.615
2020 02 12 03	33.615
2020 02 12 04	33.615
2020 02 12 05	33.615
2020 02 12 06	33.615
2020 02 12 07	33.615
2020 02 12 08	33.615
2020 02 12 09	33.615
2020 02 12 10	33.615
2020 02 12 11	33.615
2020 02 12 12	33.615
2020 02 12 13	33.615
2020 02 12 14	33.615
2020 02 12 15	33.615
2020 02 12 16	33.615
2020 02 12 17	33.615
2020 02 12 18	33.615
2020 02 12 19	33.615
2020 02 12 20	33.615
2020 02 12 21	33.615
2020 02 12 22	33.615
2020 02 12 23	33.615
2020 02 13 00	33.46
2020 02 13 01	33.46
2020 02 13 02	33.46
2020 02 13 03	33.46
2020 02 13 04	33.46
2020 02 13 05	33.46
2020 02 13 06	33.46
2020 02 13 07	33.46
2020 02 13 08	33.46
2020 02 13 09	33.46
2020 02 13 10	33.46
2020 02 13 11	33.46
2020 02 13 12	33.46
2020 02 13 13	33.46
2020 02 13 14	33.46
2020 02 13 15	33.46
2020 02 13 16	33.46
2020 02 13 17	33.46
2020 02 13 18	33.46
2020 02 13 19	33.46
2020 02 13 20	33.46
2020 02 13 21	33.46
2020 02 13 22	33.46
2020 02 13 23	33.46
2020 02 14 00	33.355
2020 02 14 01	33.355
2020 02 14 02	33.355
2020 02 14 03	33.355
2020 02 14 04	33.355
2020 02 14 05	33.355
2020 02 14 06	33.355
2020 02 14 07	33.355
2020 02 14 08	33.355
2020 02 14 09	33.355
2020 02 14 10	33.355
2020 02 14 11	33.355
2020 02 14 12	33.355
2020 02 14 13	33.355
2020 02 14 14	33.355
2020 02 14 15	33.355
2020 02 14 16	33.355
2020 02 14 17	33.355
2020 02 14 18	33.355
2020 02 14 19	33.355
2020 02 14 20	33.355
2020 02 14 21	33.355
2020 02 14 22	33.355
2020 02 14 23	33.355
2020 02 15 00	33.513
2020 02 15 01	33.513
2020 02 15 02	33.513
2020 02 15 03	33.513
2020 02 15 04	33.513
2020 02 15 05	33.513
2020 02 15 06	33.513
2020 02 15 07	33.513
2020 02 15 08	33.513
2020 02 15 09	33.513
2020 02 15 10	33.513
2020 02 15 11	33.513
2020 02 15 12	33.513
2020 02 15 13	33.513
2020 02 15 14	33.513
2020 02 15 15	33.513
2020 02 15 16	33.513
2020 02 15 17	33.513
2020 02 15 18	33.513
2020 02 15 19	33.513
2020 02 15 20	33.513
2020 02 15 21	33.513
2020 02 15 22	33.513
2020 02 15 23	33.513
2020 02 16 00	33.742
2020 02 16 01	33.742
2020 02 16 02	33.742
2020 02 16 03	33.742
2020 02 16 04	33.742
2020 02 16 05	33.742
2020 02 16 06	33.742
2020 02 16 07	33.742
2020 02 16 08	33.742
2020 02 16 09	33.742
2020 02 16 10	33.742
2020 02 16 11	33.742
2020 02 16 12	33.742
2020 02 16 13	33.742
2020 02 16 14	33.742
2020 02 16 15	33.742
2020 02 16 16	33.742
2020 02 16 17	33.742
2020 02 16 18	33.742
2020 02 16 19	33.742
2020 02 16 20	33.742
2020 02 16 21	33.742
2020 02 16 22	33.742
2020 02 16 23	33.742
2020 02 17 00	33.647
2020 02 17 01	33.647
2020 02 17 02	33.647
2020 02 17 03	33.647
2020 02 17 04	33.647
2020 02 17 05	33.647
2020 02 17 06	33.647
2020 02 17 07	33.647
2020 02 17 08	33.647
2020 02 17 09	33.647
2020 02 17 10	33.647
2020 02 17 11	33.647
2020 02 17 12	33.647
2020 02 17 13	33.647
2020 02 17 14	33.647
2020 02 17 15	33.647
2020 02 17 16	33.647
2020 02 17 17	33.647
2020 02 17 18	33.647
2020 02 17 19	33.647
2020 02 17 20	33.647
2020 02 17 21	33.647
2020 02 17 22	33.647
2020 02 17 23	33.647
2020 02 18 00	34.431
2020 02 18 01	34.431
2020 02 18 02	34.431
2020 02 18 03	34.431
2020 02 18 04	34.431
2020 02 18 05	34.431
2020 02 18 06	34.431
2020 02 18 07	34.431
2020 02 18 08	34.431
2020 02 18 09	34.431
2020 02 18 10	34.431
2020 02 18 11	34.431
2020 02 18 12	34.431
2020 02 18 13	34.431
2020 02 18 14	34.431
2020 02 18 15	34.431
2020 02 18 16	34.431
2020 02 18 17	34.431
2020 02 18 18	34.431
2020 02 18 19	34.431
2020 02 18 20	34.431
2020 02 18 21	34.431
2020 02 18 22	34.431
2020 02 18 23	34.431
2020 02 19 00	34.321
2020 02 19 01	34.321
2020 02 19 02	34.321
2020 02 19 03	34.321
2020 02 19 04	34.321
2020 02 19 05	34.321
2020 02 19 06	34.321
2020 02 19 07	34.321
2020 02 19 08	34.321
2020 02 19 09	34.321
2020 02 19 10	34.321
2020 02 19 11	34.321
2020 02 19 12	34.321
2020 02 19 13	34.321
2020 02 19 14	34.321
2020 02 19 15	34.321
2020 02 19 16	34.321
2020 02 19 17	34.321
2020 02 19 18	34.321
2020 02 19 19	34.321
2020 02 19 20	34.321
2020 02 19 21	34.321
2020 02 19 22	34.321
2020 02 19 23	34.321
2020 02 20 00	33.998
2020 02 20 01	33.998
2020 02 20 02	33.998
2020 02 20 03	33.998
2020 02 20 04	33.998
2020 02 20 05	33.998
2020 02 20 06	33.998
2020 02 20 07	33.998
2020 02 20 08	33.998
2020 02 20 09	33.998
2020 02 20 10	33.998
2020 02 20 11	33.998
2020 02 20 12	33.998
2020 02 20 13	33.998
2020 02 20 14	33.998
2020 02 20 15	33.998
2020 02 20 16	33.998
2020 02 20 17	33.998
2020 02 20 18	33.998
2020 02 20 19	33.998
2020 02 20 20	33.998
2020 02 20 21	33.998
2020 02 20 22	33.998
2020 02 20 23	33.998
2020 02 21 00	33.875
2020 02 21 01	33.875
2020 02 21 02	33.875
2020 02 21 03	33.875
2020 02 21 04	33.875
2020 02 21 05	33.875
2020 02 21 06	33.875
2020 02 21 07	33.875
2020 02 21 08	33.875
2020 02 21 09	33.875
2020 02 21 10	33.875
2020 02 21 11	33.875
2020 02 21 12	33.875
2020 02 21 13	33.875
2020 02 21 14	33.875
2020 02 21 15	33.875
2020 02 21 16	33.875
2020 02 21 17	33.875
2020 02 21 18	33.875
2020 02 21 19	33.875
2020 02 21 20	33.875
2020 02 21 21	33.875
2020 02 21 22	33.875
2020 02 21 23	33.875
2020 02 22 00	33.702
2020 02 22 01	33.702
2020 02 22 02	33.702
2020 02 22 03	33.702
2020 02 22 04	33.702
2020 02 22 05	33.702
2020 02 22 06	33.702
2020 02 22 07	33.702
2020 02 22 08	33.702
2020 02 22 09	33.702
2020 02 22 10	33.702
2020 02 22 11	33.702
2020 02 22 12	33.702
2020 02 22 13	33.702
2020 02 22 14	33.702
2020 02 22 15	33.702
2020 02 22 16	33.702
2020 02 22 17	33.702
2020 02 22 18	33.702
2020 02 22 19	33.702
2020 02 22 20	33.702
2020 02 22 21	33.702
2020 02 22 22	33.702
2020 02 22 23	33.702
2020 02 23 00	33.222
2020 02 23 01	33.222
2020 02 23 02	33.222
2020 02 23 03	33.222
2020 02 23 04	33.222
2020 02 23 05	33.222
2020 02 23 06	33.222
2020 02 23 07	33.222
2020 02 23 08	33.222
2020 02 23 09	33.222
2020 02 23 10	33.222
2020 02 23 11	33.222
2020 02 23 12	33.222
2020 02 23 13	33.222
2020 02 23 14	33.222
2020 02 23 15	33.222
2020 02 23 16	33.222
2020 02 23 17	33.222
2020 02 23 18	33.222
2020 02 23 19	33.222
2020 02 23 20	33.222
2020 02 23 21	33.222
2020 02 23 22	33.222
2020 02 23 23	33.222
2020 02 24 00	33.434
2020 02 24 01	33.434
2020 02 24 02	33.434
2020 02 24 03	33.434
2020 02 24 04	33.434
2020 02 24 05	33.434
2020 02 24 06	33.434
2020 02 24 07	33.434
2020 02 24 08	33.434
2020 02 24 09	33.434
2020 02 24 10	33.434
2020 02 24 11	33.434
2020 02 24 12	33.434
2020 02 24 13	33.434
2020 02 24 14	33.434
2020 02 24 15	33.434
2020 02 24 16	33.434
2020 02 24 17	33.434
2020 02 24 18	33.434
2020 02 24 19	33.434
2020 02 24 20	33.434
2020 02 24 21	33.434
2020 02 24 22	33.434
2020 02 24 23	33.434
2020 02 25 00	33.636
2020 02 25 01	33.636
2020 02 25 02	33.636
2020 02 25 03	33.636
2020 02 25 04	33.636
2020 02 25 05	33.636
2020 02 25 06	33.636
2020 02 25 07	33.636
2020 02 25 08	33.636
2020 02 25 09	33.636
2020 02 25 10	33.636
2020 02 25 11	33.636
2020 02 25 12	33.636
2020 02 25 13	33.636
2020 02 25 14	33.636
2020 02 25 15	33.636
2020 02 25 16	33.636
2020 02 25 17	33.636
2020 02 25 18	33.636
2020 02 25 19	33.636
2020 02 25 20	33.636
2020 02 25 21	33.636
2020 02 25 22	33.636
2020 02 25 23	33.636
2020 02 26 00	34.14
2020 02 26 01	34.14
2020 02 26 02	34.14
2020 02 26 03	34.14
2020 02 26 04	34.14
2020 02 26 05	34.14
2020 02 26 06	34.14
2020 02 26 07	34.14
2020 02 26 08	34.14
2020 02 26 09	34.14
2020 02 26 10	34.14
2020 02 26 11	34.14
2020 02 26 12	34.14
2020 02 26 13	34.14
2020 02 26 14	34.14
2020 02 26 15	34.14
2020 02 26 16	34.14
2020 02 26 17	34.14
2020 02 26 18	34.14
2020 02 26 19	34.14
2020 02 26 20	34.14
2020 02 26 21	34.14
2020 02 26 22	34.14
2020 02 26 23	34.14
2020 02 27 00	34.438
2020 02 27 01	34.438
2020 02 27 02	34.438
2020 02 27 03	34.438
2020 02 27 04	34.438
2020 02 27 05	34.438
2020 02 27 06	34.438
2020 02 27 07	34.438
2020 02 27 08	34.438
2020 02 27 09	34.438
2020 02 27 10	34.438
2020 02 27 11	34.438
2020 02 27 12	34.438
2020 02 27 13	34.438
2020 02 27 14	34.438
2020 02 27 15	34.438
2020 02 27 16	34.438
2020 02 27 17	34.438
2020 02 27 18	34.438
2020 02 27 19	34.438
2020 02 27 20	34.438
2020 02 27 21	34.438
2020 02 27 22	34.438
2020 02 27 23	34.438
2020 02 28 00	34.351
2020 02 28 01	34.351
2020 02 28 02	34.351
2020 02 28 03	34.351
2020 02 28 04	34.351
2020 02 28 05	34.351
2020 02 28 06	34.351
2020 02 28 07	34.351
2020 02 28 08	34.351
2020 02 28 09	34.351
2020 02 28 10	34.351
2020 02 28 11	34.351
2020 02 28 12	34.351
2020 02 28 13	34.351
2020 02 28 14	34.351
2020 02 28 15	34.351
2020 02 28 16	34.351
2020 02 28 17	34.351
2020 02 28 18	34.351
2020 02 28 19	34.351
2020 02 28 20	34.351
2020 02 28 21	34.351
2020 02 28 22	34.351
2020 02 28 23	34.351
2020 02 29 00	34.45
2020 02 29 01	34.45
2020 02 29 02	34.45
2020 02 29 03	34.45
2020 02 29 04	34.45
2020 02 29 05	34.45
2020 02 29 06	34.45
2020 02 29 07	34.45
2020 02 29 08	34.45
2020 02 29 09	34.45
2020 02 29 10	34.45
2020 02 29 11	34.45
2020 02 29 12	34.45
2020 02 29 13	34.45
2020 02 29 14	34.45
2020 02 29 15	34.45
2020 02 29 16	34.45
2020 02 29 17	34.45
2020 02 29 18	34.45
2020 02 29 19	34.45
2020 02 29 20	34.45
2020 02 29 21	34.45
2020 02 29 22	34.45
2020 02 29 23	34.45
2020 03 01 00	34.179
2020 03 01 01	34.179
2020 03 01 02	34.179
2020 03 01 03	34.179
2020 03 01 04	34.179
2020 03 01 05	34.179
2020 03 01 06	34.179
2020 03 01 07	34.179
2020 03 01 08	34.179
2020 03 01 09	34.179
2020 03 01 10	34.179
2020 03 01 11	34.179
2020 03 01 12	34.179
2020 03 01 13	34.179
2020 03 01 14	34.179
2020 03 01 15	34.179
2020 03 01 16	34.179
2020 03 01 17	34.179
2020 03 01 18	34.179
2020 03 01 19	34.179
2020 03 01 20	34.179
2020 03 01 21	34.179
2020 03 01 22	34.179
2020 03 01 23	34.179
2020 03 02 00	34.492
2020 03 02 01	34.492
2020 03 02 02	34.492
2020 03 02 03	34.492
2020 03 02 04	34.492
2020 03 02 05	34.492
2020 03 02 06	34.492
2020 03 02 07	34.492
2020 03 02 08	34.492
2020 03 02 09	34.492
2020 03 02 10	34.492
2020 03 02 11	34.492
2020 03 02 12	34.492
2020 03 02 13	34.492
2020 03 02 14	34.492
2020 03 02 15	34.492
2020 03 02 16	34.492
2020 03 02 17	34.492
2020 03 02 18	34.492
2020 03 02 19	34.492
2020 03 02 20	34.492
2020 03 02 21	34.492
2020 03 02 22	34.492
2020 03 02 23	34.492
2020 03 03 00	34.417
2020 03 03 01	34.417
2020 03 03 02	34.417
2020 03 03 03	34.417
2020 03 03 04	34.417
2020 03 03 05	34.417
2020 03 03 06	34.417
2020 03 03 07	34.417
2020 03 03 08	34.417
2020 03 03 09	34.417
2020 03 03 10	34.417
2020 03 03 11	34.417
2020 03 03 12	34.417
2020 03 03 13	34.417
2020 03 03 14	34.417
2020 03 03 15	34.417
2020 03 03 16	34.417
2020 03 03 17	34.417
2020 03 03 18	34.417
2020 03 03 19	34.417
2020 03 03 20	34.417
2020 03 03 21	34.417
2020 03 03 22	34.417
2020 03 03 23	34.417
2020 03 04 00	33.9
2020 03 04 01	33.9
2020 03 04 02	33.9
2020 03 04 03	33.9
2020 03 04 04	33.9
2020 03 04 05	33.9
2020 03 04 06	33.9
2020 03 04 07	33.9
2020 03 04 08	33.9
2020 03 04 09	33.9
2020 03 04 10	33.9
2020 03 04 11	33.9
2020 03 04 12	33.9
2020 03 04 13	33.9
2020 03 04 14	33.9
2020 03 04 15	33.9
2020 03 04 16	33.9
2020 03 04 17	33.9
2020 03 04 18	33.9
2020 03 04 19	33.9
2020 03 04 20	33.9
2020 03 04 21	33.9
2020 03 04 22	33.9
2020 03 04 23	33.9
2020 03 05 00	34.165
2020 03 05 01	34.165
2020 03 05 02	34.165
2020 03 05 03	34.165
2020 03 05 04	34.165
2020 03 05 05	34.165
2020 03 05 06	34.165
2020 03 05 07	34.165
2020 03 05 08	34.165
2020 03 05 09	34.165
2020 03 05 10	34.165
2020 03 05 11	34.165
2020 03 05 12	34.165
2020 03 05 13	34.165
2020 03 05 14	34.165
2020 03 05 15	34.165
2020 03 05 16	34.165
2020 03 05 17	34.165
2020 03 05 18	34.165
2020 03 05 19	34.165
2020 03 05 20	34.165
2020 03 05 21	34.165
2020 03 05 22	34.165
2020 03 05 23	34.165
2020 03 06 00	34.472
2020 03 06 01	34.472
2020 03 06 02	34.472
2020 03 06 03	34.472
2020 03 06 04	34.472
2020 03 06 05	34.472
2020 03 06 06	34.472
2020 03 06 07	34.472
2020 03 06 08	34.472
2020 03 06 09	34.472
2020 03 06 10	34.472
2020 03 06 11	34.472
2020 03 06 12	34.472
2020 03 06 13	34.472
2020 03 06 14	34.472
2020 03 06 15	34.472
2020 03 06 16	34.472
2020 03 06 17	34.472
